RatingID,MovieID,UserID,RatingValue,Comment,RatingDate
1147,102,107,4.7,Stands out with its original script and captivating storyline. Enriched with cultural elements and historical references. Interpersonal relationships are impressively portrayed. Elegantly addresses the relationship between nature and humanity. Worth watching for its emotional depth and character development.,2008-04-14
1148,58,226,6.1,Memorable scenes leave a lasting impact. Worth watching for its emotional depth and character development. Focuses on characters with psychological depth. The film takes the audience on a deep adventure. Elegantly addresses the relationship between nature and humanity.,2014-08-02
1149,17,204,3.3,Its mysterious atmosphere captivates the audience. Features powerful dialogues and cleverly constructed plot. A story blending fantasy elements with the real world.,2002-03-02
1150,282,167,7.3,A story blending fantasy elements with the real world. Features powerful dialogues and cleverly constructed plot. Worth watching for its emotional depth and character development.,2020-03-21
1151,66,237,2.4,Stands out with its original script and captivating storyline. Focuses on characters with psychological depth. Stands out with fast-paced action scenes. Elegantly addresses the relationship between nature and humanity. A thrilling production filled with suspenseful moments.,2023-06-07
1152,199,114,6.9,Successfully reflects local cultural motifs. Elegantly addresses the relationship between nature and humanity. Memorable scenes leave a lasting impact. The plot tells a story where love and drama intertwine.,2021-11-26
1153,65,221,5.1,Stands out with its original script and captivating storyline. Stands out with excellent music and set design. Focuses on characters with psychological depth. Notable for its color palette and cinematography.,2022-06-01
1154,156,183,6.3,Features powerful dialogues and cleverly constructed plot. A story blending fantasy elements with the real world. Notable for its color palette and cinematography. Elegantly addresses the relationship between nature and humanity.,1998-03-20
1155,192,12,7.5,A production that will be remembered in cinema history. The film takes the audience on a deep adventure. Memorable scenes leave a lasting impact. A story blending fantasy elements with the real world. A striking film with strong social messages.,2005-04-22
1156,187,212,8.8,The plot tells a story where love and drama intertwine. Focuses on characters with psychological depth. The film takes the audience on a deep adventure.,2021-12-20
1157,53,290,8.6,Stands out with its original script and captivating storyline. Successfully reflects local cultural motifs.,2025-10-14
1158,40,191,8.9,Features powerful dialogues and cleverly constructed plot. The plot tells a story where love and drama intertwine. Enriched with cultural elements and historical references.,2006-11-07
1159,133,278,6.3,Stands out with its original script and captivating storyline. Its mysterious atmosphere captivates the audience. Amazes viewers with its visual effects.,1982-02-07
1160,127,106,1.1,Worth watching for its emotional depth and character development. Its mysterious atmosphere captivates the audience. Stands out with fast-paced action scenes.,2009-10-10
1161,21,79,4.4,Its mysterious atmosphere captivates the audience. The plot tells a story where love and drama intertwine. A thrilling production filled with suspenseful moments. Features powerful dialogues and cleverly constructed plot.,2024-02-28
1162,116,173,4.0,Worth watching for its emotional depth and character development. Interpersonal relationships are impressively portrayed.,2005-09-22
1163,298,259,6.0,Offers a unique interpretation of historical events. Amazes viewers with its visual effects. Features powerful dialogues and cleverly constructed plot. Successfully reflects local cultural motifs.,2019-06-23
1164,126,99,3.7,Interpersonal relationships are impressively portrayed. Stands out with its original script and captivating storyline. Elegantly addresses the relationship between nature and humanity.,1989-07-21
1165,219,68,8.3,Its mysterious atmosphere captivates the audience. Elegantly addresses the relationship between nature and humanity.,2019-01-30
1166,276,119,2.1,Successfully reflects local cultural motifs. Enriched with cultural elements and historical references. Stands out with fast-paced action scenes. Stands out with its original script and captivating storyline.,2023-09-08
1167,297,30,8.0,A must-watch for its gripping script and powerful performances. Features powerful dialogues and cleverly constructed plot. Aesthetically and artistically successful film. The plot tells a story where love and drama intertwine. A thrilling production filled with suspenseful moments.,2020-12-24
1168,74,125,4.6,A striking film with strong social messages. Stands out with excellent music and set design.,2009-04-08
1169,159,191,2.4,Interpersonal relationships are impressively portrayed. Stands out with its original script and captivating storyline.,2010-06-19
1170,138,48,2.8,A must-watch for its gripping script and powerful performances. Features powerful dialogues and cleverly constructed plot. A thrilling production filled with suspenseful moments. Elegantly addresses the relationship between nature and humanity. Aesthetically and artistically successful film.,2024-03-05
